action,record_type,serial_title,nlm_unique_id,holdings_format,begin_volume,end_volume,begin_year,end_year,issns,currently_received,retention_policy,limited_retention_period,limited_retention_type,embargo_period,has_epub_ahead_of_print,has_supplements,ignore_warnings,last_modified
ADD,HOLDING,Academic radiology,NLM_9440159,Print,,,0,0,1076-6332,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Academic radiology,NLM_9440159,Print,,,2001,2001,1076-6332,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Academic radiology,NLM_9440159,Print,,,2003,2008,1076-6332,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Acta psychologica,NLM_0370366,Print,,,0,0,0001-6918,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Acta psychologica,NLM_0370366,Print,,,1961,1991,0001-6918,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Advances in chronic kidney disease,NLM_101209214,Print,,,0,0,1548-5595,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Advances in chronic kidney disease,NLM_101209214,Print,,,2005,2008,1548-5595,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AIDS research and human retroviruses,NLM_8709376,Print,,,0,0,0889-2229,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AIDS research and human retroviruses,NLM_8709376,Print,,,1990,2009,0889-2229,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"AJR, American journal of roentgenology",NLM_7708173,Print,,,0,0,0361-803X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"AJR, American journal of roentgenology",NLM_7708173,Print,,,1933,1964,0361-803X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"AJR, American journal of roentgenology",NLM_7708173,Print,,,1990,0,0361-803X,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Alzheimer disease and associated disorders,NLM_8704771,Print,,,0,0,0893-0341,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Alzheimer disease and associated disorders,NLM_8704771,Print,,,2002,2016,0893-0341,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of clinical pathology,NLM_0370470,Print,,,0,0,0002-9173,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of clinical pathology,NLM_0370470,Print,,,1990,2015,0002-9173,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of human genetics,NLM_0370475,Print,,,0,0,0002-9297,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of human genetics,NLM_0370475,Print,,,1966,2005,0002-9297,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of physical medicine & rehabilitation,NLM_8803677,Print,,,0,0,0894-9115,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of physical medicine & rehabilitation,NLM_8803677,Print,,,2004,2011,0894-9115,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of psychoanalysis,NLM_0372630,Print,,,0,0,0002-9548,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of psychoanalysis,NLM_0372630,Print,,,1960,1991,0002-9548,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,American journal of public health /,NLM_1254074,Print,,,0,0,0090-0036,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of public health /,NLM_1254074,Print,,,1971,1985,0090-0036,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,American journal of public health /,NLM_1254074,Print,,,1986,2009,0090-0036,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Angewandte Chemie,NLM_0370543,Print,,,0,0,1433-7851,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Angewandte Chemie,NLM_0370543,Print,,,1998,2004,1433-7851,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Angewandte Chemie,NLM_100955692,Print,,,0,0,0044-8249,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Angewandte Chemie,NLM_100955692,Print,,,1947,1980,0044-8249,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Animal genetics,NLM_8605704,Print,,,0,0,0268-9146,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Animal genetics,NLM_8605704,Print,,,1990,2008,0268-9146,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of hematology,NLM_9107334,Print,,,0,0,0939-5555,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of hematology,NLM_9107334,Print,,,1995,2004,0939-5555,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of neurology,NLM_7707449,Print,,,0,0,0364-5134,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of neurology,NLM_7707449,Print,,,1977,2003,0364-5134,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annals of surgery,NLM_0372354,Print,,,0,0,0003-4932,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annals of surgery,NLM_0372354,Print,,,2007,2013,0003-4932,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Annual review of neuroscience,NLM_7804039,Print,,,0,0,0147-006X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Annual review of neuroscience,NLM_7804039,Print,,,1978,2005,0147-006X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Antimicrobial agents and chemotherapy,NLM_0315061,Print,,,0,0,0066-4804,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Antimicrobial agents and chemotherapy,NLM_0315061,Print,,,1983,1991,0066-4804,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,AORN journal,NLM_0372403,Print,,,0,0,0001-2092,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,AORN journal,NLM_0372403,Print,,,2004,2013,0001-2092,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Applied and environmental microbiology,NLM_7605801,Print,,,0,0,0099-2240,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Applied and environmental microbiology,NLM_7605801,Print,,,1976,1990,0099-2240,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"Arteriosclerosis, thrombosis, and vascular biology /",NLM_9505803,Print,,,0,0,1079-5642,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Arteriosclerosis, thrombosis, and vascular biology /",NLM_9505803,Print,,,1998,2006,1079-5642,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"Arteriosclerosis, thrombosis, and vascular biology /",NLM_9505803,Print,,,2007,2011,1079-5642,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,ASAIO journal,NLM_9204109,Print,,,0,0,1058-2916,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,ASAIO journal,NLM_9204109,Print,,,2004,2012,1058-2916,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Behavioural pharmacology,NLM_9013016,Print,,,0,0,0955-8810,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Behavioural pharmacology,NLM_9013016,Print,,,2004,2007,0955-8810,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Biophysical journal,NLM_0370626,Print,,,0,0,0006-3495,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biophysical journal,NLM_0370626,Print,,,1996,2002,0006-3495,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Biophysical journal,NLM_0370626,Print,,,2004,2005,0006-3495,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,BJOG,NLM_100935741,Print,,,0,0,1470-0328,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,BJOG,NLM_100935741,Print,,,2000,2006,1470-0328,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,BJOG,NLM_100935741,Print,,,2007,2010,1470-0328,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,British journal of pharmacology,NLM_7502536,Print,,,0,0,0007-1188,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,British journal of pharmacology,NLM_7502536,Print,,,1995,2004,0007-1188,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Canadian journal of anaesthesia = Journal canadien d'anesthésie,NLM_8701709,Print,,,0,0,0832-610X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Canadian journal of anaesthesia = Journal canadien d'anesthésie,NLM_8701709,Print,,,1987,1993,0832-610X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Canadian journal of chemistry,NLM_0372705,Print,,,0,0,0008-4042,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Canadian journal of chemistry,NLM_0372705,Print,,,1961,2007,0008-4042,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cancer cytopathology,NLM_101499453,Print,,,0,0,1934-662X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cancer cytopathology,NLM_101499453,Print,,,1997,1999,1934-662X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Child welfare,NLM_0372735,Print,,,0,0,0009-4021,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Child welfare,NLM_0372735,Print,,,1959,1965,0009-4021,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Child welfare,NLM_0372735,Print,,,1984,2013,0009-4021,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Chromosoma,NLM_2985138R,Print,,,0,0,0009-5915,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Chromosoma,NLM_2985138R,Print,,,1997,2004,0009-5915,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical infectious diseases,NLM_9203213,Print,,,0,0,1058-4838,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical infectious diseases,NLM_9203213,Print,,,2007,2012,1058-4838,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical orthopaedics and related research,NLM_0075674,Print,,,0,0,0009-921X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical orthopaedics and related research,NLM_0075674,Print,,,1990,1999,0009-921X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical pediatrics,NLM_0372606,Print,,,0,0,0009-9228,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical pediatrics,NLM_0372606,Print,,,1999,2010,0009-9228,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Clinical pharmacokinetics,NLM_7606849,Print,,,0,0,0312-5963,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Clinical pharmacokinetics,NLM_7606849,Print,,,2004,2009,0312-5963,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Critical care medicine,NLM_0355501,Print,,,0,0,0090-3493,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Critical care medicine,NLM_0355501,Print,,,1995,0,0090-3493,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Cryobiology,NLM_0006252,Print,,,0,0,0011-2240,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cryobiology,NLM_0006252,Print,,,1964,1992,0011-2240,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Cryobiology,NLM_0006252,Print,,,1993,1998,0011-2240,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Current opinion in lipidology,NLM_9010000,Print,,,0,0,0957-9672,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Current opinion in lipidology,NLM_9010000,Print,,,2004,2006,0957-9672,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Current opinion in lipidology,NLM_9010000,Print,,,2007,2013,0957-9672,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Current opinion in pediatrics,NLM_9000850,Print,,,0,0,1040-8703,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Current opinion in pediatrics,NLM_9000850,Print,,,2004,2016,1040-8703,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Differentiation,NLM_0401650,Print,,,0,0,0301-4681,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Differentiation,NLM_0401650,Print,,,1973,1996,0301-4681,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Differentiation,NLM_0401650,Print,,,1997,2004,0301-4681,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Endocrine pathology,NLM_9009288,Print,,,0,0,1046-3976,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Endocrine pathology,NLM_9009288,Print,,,1996,2012,1046-3976,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Environmental research,NLM_0147621,Print,,,0,0,0013-9351,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Environmental research,NLM_0147621,Print,,,1967,1994,0013-9351,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Environmental research,NLM_0147621,Print,,,1995,2003,0013-9351,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Eukaryotic cell,NLM_101130731,Print,,,0,0,1535-9778,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Eukaryotic cell,NLM_101130731,Print,,,2002,2004,1535-9778,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,European journal of clinical pharmacology,NLM_1256165,Print,,,0,0,0031-6970,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,European journal of clinical pharmacology,NLM_1256165,Print,,,1997,2004,0031-6970,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,"European journal of obstetrics, gynecology and reproductive biology",NLM_0375672,Print,,,0,0,0301-2115,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,"European journal of obstetrics, gynecology and reproductive biology",NLM_0375672,Print,,,1995,2003,0301-2115,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,European journal of orthodontics,NLM_7909010,Print,,,0,0,0141-5387,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,European journal of orthodontics,NLM_7909010,Print,,,1979,1996,0141-5387,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Exercise and sport sciences reviews,NLM_0375434,Print,,,0,0,0091-6331,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Exercise and sport sciences reviews,NLM_0375434,Print,,,1973,1999,0091-6331,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Exercise and sport sciences reviews,NLM_0375434,Print,,,2016,0,0091-6331,Yes,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,FEBS letters,NLM_0155157,Print,,,0,0,0014-5793,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,FEBS letters,NLM_0155157,Print,,,1968,1994,0014-5793,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,FEBS letters,NLM_0155157,Print,,,1995,2003,0014-5793,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Free radical biology & medicine,NLM_8709159,Print,,,0,0,0891-5849,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Free radical biology & medicine,NLM_8709159,Print,,,1987,2004,0891-5849,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Gynecologic oncology,NLM_0365304,Print,,,0,0,0090-8258,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Gynecologic oncology,NLM_0365304,Print,,,1995,2004,0090-8258,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Human gene therapy,NLM_9008950,Print,,,0,0,1043-0342,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Human gene therapy,NLM_9008950,Print,,,1995,2009,1043-0342,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Hypertension,NLM_7906255,Print,,,0,0,0194-911X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Hypertension,NLM_7906255,Print,,,1995,2017,0194-911X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,IEEE transactions on bio-medical engineering /,NLM_0012737,Print,,,0,0,0018-9294,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,IEEE transactions on bio-medical engineering /,NLM_0012737,Print,,,1964,2004,0018-9294,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Infants and young children,NLM_8915767,Print,,,0,0,0896-3746,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Infants and young children,NLM_8915767,Print,,,2004,2007,0896-3746,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,International journal of sports medicine,NLM_8008349,Print,,,0,0,0172-4622,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,International journal of sports medicine,NLM_8008349,Print,,,2000,2009,0172-4622,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of adolescent health,NLM_9102136,Print,,,0,0,1054-139X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of adolescent health,NLM_9102136,Print,,,1995,2003,1054-139X,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,HOLDING,Journal of anatomy,NLM_0137162,Print,,,0,0,0021-8782,No,Permanently Retained,0,Years,0,No,No,Yes,
ADD,RANGE,Journal of anatomy,NLM_0137162,Print,,,1997,2006,0021-8782,No,Permanently Retained,0,Years,0,No,No,Yes,
